,player_name,hand_id,starting_bankroll,net_earning,player_cards,play_cards_value,community_cards,WIN,T_CARDS,best_hand
182,oval,1003397151,2329,-40,3h9h,39,6h5cTh2cAd,False,3H 9H 6H 5C TH 2C AD,"('high_card', 'A')"
183,oval,1003397216,2244,70,2c7s,27,6sTsJsKc7h,True,2C 7S 6S TS JS KC 7H,"('one-pair', ['7', 'K', 'J', 'T'])"
184,oval,1003397336,2264,5,8c5c,85,2h4d4h8sTs,True,8C 5C 2H 4D 4H 8S TS,"('two-pair', ['8', '4', 'T'])"
185,oval,1003397374,2259,20,6h7d,67,9h6s7c3sAd,True,6H 7D 9H 6S 7C 3S AD,"('two-pair', ['7', '6', 'A'])"
186,oval,1003397462,2289,80,2s8d,28,5hAh2h8s4s,True,2S 8D 5H AH 2H 8S 4S,"('two-pair', ['8', '2', 'A'])"
187,oval,1003397486,2384,-50,Jh9d,J9,Kc6sJs7d8c,False,JH 9D KC 6S JS 7D 8C,"('one-pair', ['J', 'K', '9', '8'])"
188,oval,1003397512,2334,5,Ad7s,A7,Ts3s3dQc9c,True,AD 7S TS 3S 3D QC 9C,"('one-pair', ['3', 'A', 'Q', 'T'])"
189,oval,1003397593,2319,75,5hAc,5A,6h9h7d3d7s,True,5H AC 6H 9H 7D 3D 7S,"('one-pair', ['7', 'A', '9', '6'])"
190,oval,1003397622,2394,30,2c5d,25,5sQs5c2h3h,True,2C 5D 5S QS 5C 2H 3H,"('three-of-a-kind', '5')"
191,oval,1003397644,2424,-30,ThQd,TQ,9h6d2sKc4h,False,TH QD 9H 6D 2S KC 4H,"('high_card', 'K')"
192,oval,1003397862,2399,60,9h8c,98,6h8dTsJc3h,True,9H 8C 6H 8D TS JC 3H,"('one-pair', ['8', 'J', 'T', '9'])"
193,oval,1003398092,2524,-90,3hQs,3Q,2h5s7cTh2s,False,3H QS 2H 5S 7C TH 2S,"('one-pair', ['2', 'Q', 'T', '7'])"
194,oval,1003544052,2459,-60,Ac3h,A3,Jc5d6c7d4h,False,AC 3H JC 5D 6C 7D 4H,"('straight', '7')"
195,oval,1003544293,2379,-30,2sTd,2T,9sAhJsKd8c,False,2S TD 9S AH JS KD 8C,"('high_card', 'K')"
196,oval,1003544339,2349,20,Ac5d,A5,Kd2h3sJhAs,True,AC 5D KD 2H 3S JH AS,"('one-pair', ['A', 'K', 'J', '5'])"
197,oval,1003544464,2359,-60,7d7h,77,2dQc2sKs6d,False,7D 7H 2D QC 2S KS 6D,"('two-pair', ['7', '2', 'K'])"
198,oval,1003544723,2344,70,QhJc,QJ,9hKh6dKsTs,True,QH JC 9H KH 6D KS TS,"('straight', 'K')"
199,oval,1003544822,2409,70,8h5h,85,9h5dAc2h9c,True,8H 5H 9H 5D AC 2H 9C,"('two-pair', ['9', '5', 'A'])"
200,oval,1003544847,2479,75,QhQd,QQ,KsTdTs9cTc,True,QH QD KS TD TS 9C TC,"('three-of-a-kind', 'T')"
201,oval,1003544882,2559,30,6cTd,6T,3hKhJhThQd,True,6C TD 3H KH JH TH QD,"('one-pair', ['T', 'K', 'Q', 'J'])"
202,oval,1003544901,2589,155,2dJd,2J,5s6d2s2h4d,True,2D JD 5S 6D 2S 2H 4D,"('three-of-a-kind', '2')"
203,oval,1003545014,2779,50,QdTd,QT,3c4sQcJcKc,True,QD TD 3C 4S QC JC KC,"('one-pair', ['Q', 'K', 'J', 'T'])"
204,oval,1003545029,2829,-40,3hQh,3Q,6h5s3sKsKd,False,3H QH 6H 5S 3S KS KD,"('two-pair', ['K', '3', 'Q'])"
205,oval,1003545059,2804,155,TsQs,TQ,JsAs7c6h6s,True,TS QS JS AS 7C 6H 6S,"('flush', ['A', 'Q', 'J', 'T', '6'])"
206,oval,1003561357,2779,-70,TdAs,TA,6cAd7c6h9c,False,TD AS 6C AD 7C 6H 9C,"('two-pair', ['A', '6', 'T'])"
207,oval,1003561629,2689,-60,6c5c,65,9s6h7hJcTc,False,6C 5C 9S 6H 7H JC TC,"('one-pair', ['6', 'J', 'T', '9'])"
208,oval,1003561761,2629,-60,AdAc,AA,5c2h8d6hJh,False,AD AC 5C 2H 8D 6H JH,"('one-pair', ['A', 'J', '8', '6'])"
209,oval,1003561863,2559,180,6sQd,6Q,4dQh3dQc9d,True,6S QD 4D QH 3D QC 9D,"('three-of-a-kind', 'Q')"
210,oval,1003562278,2704,160,TdJd,TJ,5h6d8d9sQh,True,TD JD 5H 6D 8D 9S QH,"('straight', 'Q')"
211,oval,1003562648,2849,-30,2sAd,2A,7d5hTd9cTs,False,2S AD 7D 5H TD 9C TS,"('one-pair', ['T', 'A', '9', '7'])"
212,oval,1003563023,2869,-140,2c2s,22,Ah2dTs9sAs,False,2C 2S AH 2D TS 9S AS,"('three-of-a-kind', '2')"
213,oval,1003563127,2729,-50,QdJs,QJ,Ah9s8s5c2c,False,QD JS AH 9S 8S 5C 2C,"('high_card', '8')"
214,oval,1003564112,2594,-10,4hAd,4A,7d9s5c8dJh,False,4H AD 7D 9S 5C 8D JH,"('high_card', 'J')"
215,oval,1003564834,2544,-40,4sJc,4J,6dJh8hAdQh,False,4S JC 6D JH 8H AD QH,"('one-pair', ['J', 'A', 'Q', '8'])"
216,oval,1003564918,2504,90,6dKh,6K,4hKcKdKs2h,True,6D KH 4H KC KD KS 2H,"('four-of-a-kind', 'K')"
217,oval,1003565457,2554,185,7hTh,7T,2hQh4d7sKh,True,7H TH 2H QH 4D 7S KH,"('flush', ['K', 'Q', 'T', '7', '2'])"
218,oval,1003565535,2739,70,AsTd,AT,Kd6cQdAcJd,True,AS TD KD 6C QD AC JD,"('straight', 'A')"
219,oval,1003565902,2769,225,JdTc,JT,JcTsTh8cKc,True,JD TC JC TS TH 8C KC,"('three-of-a-kind', 'T')"
220,oval,1003566274,2984,-80,Kc8d,K8,TcKd9d5s7c,False,KC 8D TC KD 9D 5S 7C,"('one-pair', ['K', 'T', '9', '8'])"
221,oval,1003566640,2854,-20,Qd9d,Q9,5dTs2cAh8d,False,QD 9D 5D TS 2C AH 8D,"('high_card', 'A')"
222,oval,1003566887,2829,-20,5h3h,53,Th7s4d3d9d,False,5H 3H TH 7S 4D 3D 9D,"('one-pair', ['3', 'T', '9', '7'])"
223,oval,1003567236,2759,5,Ah3s,A3,9sJh9cTsQs,True,AH 3S 9S JH 9C TS QS,"('one-pair', ['9', 'A', 'Q', 'J'])"
224,oval,1003567266,2764,140,QcQd,QQ,7d2hJc8c2c,True,QC QD 7D 2H JC 8C 2C,"('two-pair', ['Q', '2', 'J'])"
225,oval,1003567325,2894,40,Ad3s,A3,QhAh7h4cQc,True,AD 3S QH AH 7H 4C QC,"('two-pair', ['A', 'Q', '7'])"
226,oval,1003567353,2934,45,6dAs,6A,8c6c4cKsKh,True,6D AS 8C 6C 4C KS KH,"('two-pair', ['K', '6', 'A'])"
227,oval,1003620745,2999,-30,Ks5d,K5,3c3h9hKhAh,False,KS 5D 3C 3H 9H KH AH,"('two-pair', ['K', '3', 'A'])"
228,oval,1003620777,2979,-50,6dAd,6A,QsQhAhJh9h,False,6D AD QS QH AH JH 9H,"('two-pair', ['A', 'Q', 'J'])"
229,oval,1003620845,2914,-10,JdTs,JT,7d4dKh3sKs,False,JD TS 7D 4D KH 3S KS,"('one-pair', ['K', 'J', 'T', '7'])"
230,oval,1003620903,2914,30,2d8s,28,Qd6d5d5s8h,True,2D 8S QD 6D 5D 5S 8H,"('two-pair', ['8', '5', 'Q'])"
231,oval,1003620923,2939,90,5dKd,5K,8d9d5s5cJs,True,5D KD 8D 9D 5S 5C JS,"('three-of-a-kind', '5')"
232,oval,1003620961,2989,20,KcQs,KQ,Qc5h8c3sKs,True,KC QS QC 5H 8C 3S KS,"('two-pair', ['K', 'Q', '8'])"
233,oval,1003620980,3014,70,5s4c,54,4h2c7d7h3d,True,5S 4C 4H 2C 7D 7H 3D,"('two-pair', ['7', '4', '5'])"
234,oval,1003900730,1000,3,8dQs,8Q,9dQh2c4d4s,True,8D QS 9D QH 2C 4D 4S,"('two-pair', ['Q', '4', '9'])"
235,oval,1003900766,998,85,Ac6c,A6,6hAh4sTd9c,True,AC 6C 6H AH 4S TD 9C,"('two-pair', ['A', '6', 'T'])"
236,oval,1003900790,1083,90,6sTs,6T,9hTh6c2cQs,True,6S TS 9H TH 6C 2C QS,"('two-pair', ['T', '6', 'Q'])"
237,oval,1003900817,1173,110,Ad4s,A4,2d7dAh5c8c,True,AD 4S 2D 7D AH 5C 8C,"('one-pair', ['A', '8', '7', '5'])"
238,oval,1003901007,1223,-50,AsAd,AA,7h7dTs9hKd,False,AS AD 7H 7D TS 9H KD,"('two-pair', ['A', '7', 'K'])"
239,oval,1003901112,1163,70,Js9s,J9,Ks3sJdThKc,True,JS 9S KS 3S JD TH KC,"('two-pair', ['K', 'J', 'T'])"
240,oval,1003901218,1233,-40,JsAs,JA,3s4c5s3cTs,False,JS AS 3S 4C 5S 3C TS,"('flush', ['A', 'J', 'T', '5', '3'])"
241,oval,1003901252,1193,75,KcKd,KK,6d2d5h5c7c,True,KC KD 6D 2D 5H 5C 7C,"('two-pair', ['K', '5', '7'])"
242,oval,1003901478,1228,-100,KdAc,KA,7hTd8s4c6s,False,KD AC 7H TD 8S 4C 6S,"('high_card', '8')"
243,oval,1003901507,1128,-70,Ah5h,A5,3sJsAcJh5d,False,AH 5H 3S JS AC JH 5D,"('two-pair', ['A', 'J', '5'])"
244,oval,1003901991,1108,-80,JdJs,JJ,Ac9d9c3dTd,False,JD JS AC 9D 9C 3D TD,"('two-pair', ['J', '9', 'A'])"
245,oval,1003902087,998,-10,3hQc,3Q,TcKd8cKsTh,False,3H QC TC KD 8C KS TH,"('two-pair', ['K', 'T', 'Q'])"
246,oval,1003902178,978,70,9dTs,9T,JsQs8s5h3s,True,9D TS JS QS 8S 5H 3S,"('flush', ['Q', 'J', 'T', '8', '3'])"
247,oval,1003902270,1088,190,2c2s,22,KcAd2dKh4h,True,2C 2S KC AD 2D KH 4H,"('three-of-a-kind', '2')"
248,oval,1003902354,1228,130,9h8s,98,6c9s9cQcKd,True,9H 8S 6C 9S 9C QC KD,"('three-of-a-kind', '9')"
249,oval,1003902488,1353,60,9d9c,99,Ts5h7c3sJd,True,9D 9C TS 5H 7C 3S JD,"('one-pair', ['9', 'J', 'T', '7'])"
250,oval,1003902653,1433,-10,6h4d,64,7sJd8h7dJs,False,6H 4D 7S JD 8H 7D JS,"('two-pair', ['J', '7', '8'])"
251,oval,1003902679,1423,-20,5c3c,53,Tc7d5dAsQc,False,5C 3C TC 7D 5D AS QC,"('one-pair', ['5', 'A', 'Q', 'T'])"
252,oval,1003902747,1403,-90,QsAd,QA,9cTdJh4s7d,False,QS AD 9C TD JH 4S 7D,"('high_card', 'J')"
253,oval,1003902786,1313,20,9d3d,93,8c9s6c2s4s,True,9D 3D 8C 9S 6C 2S 4S,"('one-pair', ['9', '8', '6', '4'])"
254,oval,1003902968,1343,-60,3sQs,3Q,QhTsAh2d5h,False,3S QS QH TS AH 2D 5H,"('one-pair', ['Q', 'A', 'T', '5'])"
255,oval,1003903181,1283,-60,8s5s,85,Ts3d4c6h5h,False,8S 5S TS 3D 4C 6H 5H,"('one-pair', ['5', 'T', '8', '6'])"
256,oval,1003903371,1223,50,JhJs,JJ,3h7cThKd7d,True,JH JS 3H 7C TH KD 7D,"('two-pair', ['J', '7', 'K'])"
257,oval,1003903663,1233,-40,7sQd,7Q,KcJs8s9d4s,False,7S QD KC JS 8S 9D 4S,"('high_card', '9')"
258,oval,1003903863,1188,30,KcJd,KJ,Ad7s4h4dAh,True,KC JD AD 7S 4H 4D AH,"('two-pair', ['A', '4', 'K'])"
259,oval,1003903953,1218,-80,Jh7h,J7,TsJc3c8s5h,False,JH 7H TS JC 3C 8S 5H,"('one-pair', ['J', 'T', '8', '7'])"
260,oval,1003904247,1108,-40,Kc9h,K9,4hQdTd6hAs,False,KC 9H 4H QD TD 6H AS,"('high_card', 'A')"
261,oval,1003904434,1058,-60,5d4d,54,8dTd8cQc5s,False,5D 4D 8D TD 8C QC 5S,"('two-pair', ['8', '5', 'Q'])"
262,oval,1003904529,998,-70,KcKd,KK,7dTcAhJd8d,False,KC KD 7D TC AH JD 8D,"('one-pair', ['K', 'A', 'J', 'T'])"
263,oval,1003904560,928,-100,AcQc,AQ,8d3d6hJd4s,False,AC QC 8D 3D 6H JD 4S,"('high_card', 'J')"
264,oval,1003904875,813,-80,5d3d,53,TdTc5s3c6d,False,5D 3D TD TC 5S 3C 6D,"('two-pair', ['T', '5', '6'])"
265,oval,1003905356,538,90,Ts9c,T9,5c9d5s9h3d,True,TS 9C 5C 9D 5S 9H 3D,"('three-of-a-kind', '9')"
266,oval,1003905467,628,-30,2s4s,24,Jd5hKsAdQc,False,2S 4S JD 5H KS AD QC,"('high_card', 'A')"
267,oval,1004081810,528,195,4s6s,46,4d5h3d8s2s,True,4S 6S 4D 5H 3D 8S 2S,"('straight', '6')"
268,oval,1004081871,723,-40,3d3s,33,Tc9sAs9h7d,False,3D 3S TC 9S AS 9H 7D,"('two-pair', ['9', '3', 'A'])"
269,oval,1004082001,673,-30,3dQd,3Q,Ad5h2hKh5c,False,3D QD AD 5H 2H KH 5C,"('one-pair', ['5', 'A', 'K', 'Q'])"
270,oval,1004082443,558,-10,Ts8s,T8,6dKhKc6c8h,False,TS 8S 6D KH KC 6C 8H,"('two-pair', ['K', '8', 'T'])"
271,oval,1004083064,393,110,9h5h,95,5s4c8h6h7h,True,9H 5H 5S 4C 8H 6H 7H,"('straight-flush', '9')"
272,oval,1004083379,463,-110,ThQh,TQ,3d9sKsQd9d,False,TH QH 3D 9S KS QD 9D,"('two-pair', ['Q', '9', 'K'])"
273,oval,1004315682,368,-10,5d7s,57,9cAs3h2c8d,False,5D 7S 9C AS 3H 2C 8D,"('high_card', '8')"
274,oval,1004315699,358,10,2d7d,27,3hJsKcKd2c,True,2D 7D 3H JS KC KD 2C,"('two-pair', ['K', '2', 'J'])"
275,oval,1004315755,358,-30,8cTd,8T,2s9sAdQh2d,False,8C TD 2S 9S AD QH 2D,"('one-pair', ['2', 'A', 'Q', 'T'])"
276,oval,1004315855,323,40,6d4c,64,4dJh2sQd4s,True,6D 4C 4D JH 2S QD 4S,"('three-of-a-kind', '4')"
277,oval,1004315915,358,10,8sKs,8K,Th4cJd6dQh,True,8S KS TH 4C JD 6D QH,"('high_card', 'Q')"
278,oval,1004315998,368,40,4sTs,4T,7s2s8sKh7h,True,4S TS 7S 2S 8S KH 7H,"('flush', ['T', '8', '7', '4', '2'])"
279,oval,1004316047,413,50,AcJh,AJ,Ad7d7s8sTc,True,AC JH AD 7D 7S 8S TC,"('two-pair', ['A', '7', 'J'])"
280,oval,1004316080,458,10,5hJd,5J,8h7h5d6cAs,True,5H JD 8H 7H 5D 6C AS,"('one-pair', ['5', 'A', 'J', '8'])"
281,oval,1004316110,478,10,Td4h,T4,8dQhJcAd3s,True,TD 4H 8D QH JC AD 3S,"('high_card', 'A')"
282,oval,1004316140,488,-50,7dAh,7A,6cKdAc9c3d,False,7D AH 6C KD AC 9C 3D,"('one-pair', ['A', 'K', '9', '7'])"
283,oval,1004316196,408,20,Qh5s,Q5,QcKc9dAhAd,True,QH 5S QC KC 9D AH AD,"('two-pair', ['A', 'Q', 'K'])"
284,oval,1004499431,388,-40,Tc3c,T3,AcKcAd2h4s,False,TC 3C AC KC AD 2H 4S,"('one-pair', ['A', 'K', 'T', '4'])"
285,oval,1004499598,348,190,3dKh,3K,Kc3sQsAc8h,True,3D KH KC 3S QS AC 8H,"('two-pair', ['K', '3', 'A'])"
286,oval,1004499649,538,-80,AsQh,AQ,Kc3dJh5sKs,False,AS QH KC 3D JH 5S KS,"('one-pair', ['K', 'A', 'Q', 'J'])"
287,oval,1004499747,458,140,5cAd,5A,KsAs7sKh6h,True,5C AD KS AS 7S KH 6H,"('two-pair', ['A', 'K', '7'])"
288,oval,1004499872,558,-70,2sAs,2A,3cKsKc5sTc,False,2S AS 3C KS KC 5S TC,"('one-pair', ['K', 'A', 'T', '5'])"
289,oval,1004499935,488,-80,5d6c,56,7cKc4c9dQc,False,5D 6C 7C KC 4C 9D QC,"('flush', ['K', 'Q', '7', '6', '4'])"
290,oval,1004499968,408,30,7dAh,7A,AcQd9cKh6d,True,7D AH AC QD 9C KH 6D,"('one-pair', ['A', 'K', 'Q', '9'])"
291,oval,1004500294,518,250,2c3c,23,7cTsJc9cQh,True,2C 3C 7C TS JC 9C QH,"('flush', ['J', '9', '7', '3', '2'])"
292,oval,1004500447,858,-110,QsKh,QK,Kd2h6dAh9h,False,QS KH KD 2H 6D AH 9H,"('one-pair', ['K', 'A', 'Q', '9'])"
293,oval,1004500483,748,35,9hJh,9J,As8sJdQdTc,True,9H JH AS 8S JD QD TC,"('straight', 'Q')"
294,oval,1004500517,778,40,6dKh,6K,9d7cAsJd6h,True,6D KH 9D 7C AS JD 6H,"('one-pair', ['6', 'A', 'K', 'J'])"
295,oval,1004500661,783,180,9c4h,94,4c4s4dAsKd,True,9C 4H 4C 4S 4D AS KD,"('four-of-a-kind', '4')"
296,oval,1004500755,958,-70,7sAd,7A,5sKh2s8s3c,False,7S AD 5S KH 2S 8S 3C,"('high_card', '8')"
297,oval,1004500811,898,-90,2cJh,2J,Ad4h3dKc8h,False,2C JH AD 4H 3D KC 8H,"('high_card', 'K')"
298,oval,1004500867,933,120,AcAh,AA,4sKc9c4h5d,True,AC AH 4S KC 9C 4H 5D,"('two-pair', ['A', '4', 'K'])"
299,oval,1004500890,1053,70,Ad9h,A9,5s7d8h9s3h,True,AD 9H 5S 7D 8H 9S 3H,"('one-pair', ['9', 'A', '8', '7'])"
300,oval,1004500946,1103,90,Qc3s,Q3,3c3h5sAs4d,True,QC 3S 3C 3H 5S AS 4D,"('three-of-a-kind', '3')"
301,oval,1004500983,1193,-60,Jd3s,J3,7h3h6s4sTd,False,JD 3S 7H 3H 6S 4S TD,"('one-pair', ['3', 'J', 'T', '7'])"
302,oval,1004501026,1148,0,8hQc,8Q,6d8d5c4h7s,False,8H QC 6D 8D 5C 4H 7S,"('straight', '8')"
303,oval,1004501058,1148,50,QsAh,QA,6s3c7cJhQc,True,QS AH 6S 3C 7C JH QC,"('one-pair', ['Q', 'A', 'J', '7'])"
304,oval,1004501228,1283,-70,Kh6d,K6,KdJc9c2cQh,False,KH 6D KD JC 9C 2C QH,"('one-pair', ['K', 'Q', 'J', '9'])"
305,oval,1004501248,1213,20,8h4s,84,KsAc7h9dKc,True,8H 4S KS AC 7H 9D KC,"('one-pair', ['K', 'A', '9', '8'])"
306,DopeyTwat,1002051675,61983,-20,5dQd,5Q,6dTdAcTsQh,False,5D QD 6D TD AC TS QH,"('two-pair', ['Q', 'T', 'A'])"
307,DopeyTwat,1002052051,61858,-30,TsTh,TT,3dJsAh2d6c,False,TS TH 3D JS AH 2D 6C,"('one-pair', ['T', 'A', 'J', '6'])"
308,DopeyTwat,1002052134,61818,10,4cQd,4Q,QcJhAc7d5c,True,4C QD QC JH AC 7D 5C,"('one-pair', ['Q', 'A', 'J', '7'])"
309,DopeyTwat,1002052200,61798,-60,6h6c,66,Kd3cTs9c8c,False,6H 6C KD 3C TS 9C 8C,"('one-pair', ['6', 'K', 'T', '9'])"
310,DopeyTwat,1002052322,61858,-80,9d9h,99,2d4cAd2s5h,False,9D 9H 2D 4C AD 2S 5H,"('two-pair', ['9', '2', 'A'])"
311,DopeyTwat,1002052424,61818,50,Jd9d,J9,Jc5d4cKs6h,True,JD 9D JC 5D 4C KS 6H,"('one-pair', ['J', 'K', '9', '6'])"
312,DopeyTwat,1002052477,61883,-10,3dKc,3K,Ts2c2hQd6d,False,3D KC TS 2C 2H QD 6D,"('one-pair', ['2', 'K', 'Q', 'T'])"
313,DopeyTwat,1002052543,61838,-10,Qh9c,Q9,Td2s5h6hKh,False,QH 9C TD 2S 5H 6H KH,"('high_card', 'K')"
314,DopeyTwat,1002052622,61798,-10,Jd8d,J8,Qc5c6dQhKs,False,JD 8D QC 5C 6D QH KS,"('one-pair', ['Q', 'K', 'J', '8'])"
315,DopeyTwat,1002052678,61813,10,8sTc,8T,9c5s6hKh8c,True,8S TC 9C 5S 6H KH 8C,"('one-pair', ['8', 'K', 'T', '9'])"
316,DopeyTwat,1002052739,61808,15,7s8s,78,4hKsJdKd7c,True,7S 8S 4H KS JD KD 7C,"('two-pair', ['K', '7', 'J'])"
317,DopeyTwat,1002052811,61813,60,9s4c,94,9dJd8h5c3s,True,9S 4C 9D JD 8H 5C 3S,"('one-pair', ['9', 'J', '8', '5'])"
318,DopeyTwat,1002052879,61873,30,8cAs,8A,3c9c6c2s2c,True,8C AS 3C 9C 6C 2S 2C,"('flush', ['9', '8', '6', '3', '2'])"
319,DopeyTwat,1002052911,61903,-50,8d9c,89,8hJh6c9h7c,False,8D 9C 8H JH 6C 9H 7C,"('two-pair', ['9', '8', 'J'])"
320,DopeyTwat,1002052928,61853,20,5d4c,54,Kd5hKc8sJc,True,5D 4C KD 5H KC 8S JC,"('two-pair', ['K', '5', 'J'])"
321,DopeyTwat,1002052988,61883,10,Tc6s,T6,QcJcJd8d5c,True,TC 6S QC JC JD 8D 5C,"('one-pair', ['J', 'Q', 'T', '8'])"
322,DopeyTwat,1002053031,61883,-70,QsQd,QQ,6h3s3dTsAh,False,QS QD 6H 3S 3D TS AH,"('two-pair', ['Q', '3', 'A'])"
323,DopeyTwat,1002053137,61813,3,Ac7s,A7,3s4s6c7d5h,True,AC 7S 3S 4S 6C 7D 5H,"('straight', '7')"
324,DopeyTwat,1002053168,61816,-80,AcJc,AJ,JdTs8s4s3c,False,AC JC JD TS 8S 4S 3C,"('one-pair', ['J', 'A', 'T', '8'])"
325,DopeyTwat,1002053273,61846,-60,JcJd,JJ,3hAsQh2d2h,False,JC JD 3H AS QH 2D 2H,"('two-pair', ['J', '2', 'A'])"
326,DopeyTwat,1002053307,61786,155,9c7c,97,Th8s6c4h9h,True,9C 7C TH 8S 6C 4H 9H,"('straight', 'T')"
327,DopeyTwat,1002053335,61941,0,5h7h,57,7s8dTc6s4s,False,5H 7H 7S 8D TC 6S 4S,"('straight', '8')"
328,DopeyTwat,1002053396,61931,-10,6sQc,6Q,8cJhKh5cJs,False,6S QC 8C JH KH 5C JS,"('one-pair', ['J', 'K', 'Q', '8'])"
329,DopeyTwat,1002053420,61921,150,Td7c,T7,Ts7h9cKh5d,True,TD 7C TS 7H 9C KH 5D,"('two-pair', ['T', '7', 'K'])"
330,DopeyTwat,1002053482,62071,2,6cQc,6Q,9hJd8sKd9s,True,6C QC 9H JD 8S KD 9S,"('one-pair', ['9', 'K', 'Q', 'J'])"
331,DopeyTwat,1002053501,62073,60,Ad4d,A4,TdAc3dAhQs,True,AD 4D TD AC 3D AH QS,"('three-of-a-kind', 'A')"
332,DopeyTwat,1002053564,62118,80,6dKs,6K,JcAdQdThAs,True,6D KS JC AD QD TH AS,"('straight', 'A')"
333,DopeyTwat,1002053614,62178,5,Th8s,T8,Td9dKcQdJd,True,TH 8S TD 9D KC QD JD,"('straight', 'K')"
334,DopeyTwat,1002053659,62173,95,As3s,A3,4d7sQcAh3d,True,AS 3S 4D 7S QC AH 3D,"('two-pair', ['A', '3', 'Q'])"
335,DopeyTwat,1002053746,62328,-30,Qc2h,Q2,JdQs3cTs3d,False,QC 2H JD QS 3C TS 3D,"('two-pair', ['Q', '3', 'J'])"
336,DopeyTwat,1002053780,62278,15,9cKc,9K,3hAsTs5sJd,True,9C KC 3H AS TS 5S JD,"('high_card', 'J')"
337,DopeyTwat,1002126488,61535,-60,9dJs,9J,7h2hJhJd5d,False,9D JS 7H 2H JH JD 5D,"('three-of-a-kind', 'J')"
338,DopeyTwat,1002126723,61450,130,AdAc,AA,Qc7dJd4h4d,True,AD AC QC 7D JD 4H 4D,"('two-pair', ['A', '4', 'Q'])"
339,DopeyTwat,1002158755,53235,-80,6d9s,69,8c8sThJsQc,False,6D 9S 8C 8S TH JS QC,"('straight', 'Q')"
340,DopeyTwat,1002158871,53130,60,5dQc,5Q,8s4c5hKhQs,True,5D QC 8S 4C 5H KH QS,"('two-pair', ['Q', '5', 'K'])"
341,DopeyTwat,1002159011,53160,35,7cAc,7A,9d3sKh9s2s,True,7C AC 9D 3S KH 9S 2S,"('one-pair', ['9', 'A', 'K', '7'])"
342,DopeyTwat,1002159121,53175,40,3d2c,32,Th4d2d8cJc,True,3D 2C TH 4D 2D 8C JC,"('one-pair', ['2', 'J', 'T', '8'])"
343,DopeyTwat,1002671393,76666,-20,Th8s,T8,8cKh6d9dQd,False,TH 8S 8C KH 6D 9D QD,"('one-pair', ['8', 'K', 'Q', 'T'])"
344,DopeyTwat,1002671467,76646,35,9s9h,99,4cAc7h5hQs,True,9S 9H 4C AC 7H 5H QS,"('one-pair', ['9', 'A', 'Q', '7'])"
345,DopeyTwat,1002672788,76671,110,Jh9d,J9,8s7c8hTdQd,True,JH 9D 8S 7C 8H TD QD,"('straight', 'Q')"
346,DopeyTwat,1002672866,76816,-80,3d3h,33,3s5s2hTc9s,False,3D 3H 3S 5S 2H TC 9S,"('three-of-a-kind', '3')"
347,DopeyTwat,1002996426,116254,35,Ad3s,A3,4c3c7s6h4d,True,AD 3S 4C 3C 7S 6H 4D,"('two-pair', ['4', '3', 'A'])"
348,DopeyTwat,1002996721,116224,-60,QcJc,QJ,3sJs4s9h2c,False,QC JC 3S JS 4S 9H 2C,"('one-pair', ['J', 'Q', '9', '4'])"
349,DopeyTwat,1002996953,116124,-60,Ad4s,A4,3d9c2sAc4c,False,AD 4S 3D 9C 2S AC 4C,"('two-pair', ['A', '4', '9'])"
350,DopeyTwat,1003026129,109220,40,TsAh,TA,8s6h3c6sAd,True,TS AH 8S 6H 3C 6S AD,"('two-pair', ['A', '6', 'T'])"
351,DopeyTwat,1003029073,109170,-110,5c7s,57,4s8sAh6c6s,False,5C 7S 4S 8S AH 6C 6S,"('straight', '8')"
352,DopeyTwat,1003029142,109060,-90,JdTh,JT,Ts7dKd4c2d,False,JD TH TS 7D KD 4C 2D,"('one-pair', ['T', 'K', 'J', '7'])"
353,DopeyTwat,1003029271,108940,200,AcTd,AT,7hJcQs5dAs,True,AC TD 7H JC QS 5D AS,"('one-pair', ['A', 'Q', 'J', 'T'])"
354,DopeyTwat,1003078883,94074,160,AsAc,AA,4cKh9hTdQs,True,AS AC 4C KH 9H TD QS,"('one-pair', ['A', 'K', 'Q', 'T'])"
355,DopeyTwat,1003082284,100299,165,8h8c,88,7dQcQsTdJs,True,8H 8C 7D QC QS TD JS,"('two-pair', ['Q', '8', 'J'])"
356,DopeyTwat,1003082377,100454,30,KcTc,KT,4dJsTdAd5d,True,KC TC 4D JS TD AD 5D,"('one-pair', ['T', 'A', 'K', 'J'])"
357,DopeyTwat,1003082493,100474,25,AcKs,AK,3d9c5c5d7s,True,AC KS 3D 9C 5C 5D 7S,"('one-pair', ['5', 'A', 'K', '9'])"
358,DopeyTwat,1003082539,100489,95,AcQc,AQ,Jc8c2sTdAh,True,AC QC JC 8C 2S TD AH,"('one-pair', ['A', 'Q', 'J', 'T'])"
359,DopeyTwat,1003115577,90724,60,KhAh,KA,5s8c2d5h4s,True,KH AH 5S 8C 2D 5H 4S,"('one-pair', ['5', 'A', 'K', '8'])"
360,DopeyTwat,1003115609,90784,-70,6h8h,68,8cAd3sJs7h,False,6H 8H 8C AD 3S JS 7H,"('one-pair', ['8', 'A', 'J', '7'])"
361,DopeyTwat,1003115635,90714,70,TdKd,TK,Ah3c8dAcTh,True,TD KD AH 3C 8D AC TH,"('two-pair', ['A', 'T', 'K'])"
